,qgo.csv,dynalloy.csv,firebird.csv,nosleepsoftware.csv,yield.csv,popeye-chess.csv,cities3d.csv,blue-c.csv,hydrogen.csv,openmalaria.csv,all-plasm.csv,xmoto.csv
all-plasm.csv,6.0,2.0,0.0,62.0,0.0,0.0,27.0,0.0,3.0,2.0,0.0,1.0
blue-c.csv,2.0,2.0,0.0,62.0,2.0,3.0,12.0,1.0,4.0,1.0,1.0,1.0
cities3d.csv,18.0,2.0,0.0,1.0,8.0,12.0,0.0,2.0,5.0,3.0,1.0,1.0
dynalloy.csv,3.0,0.0,2.0,16.0,2.0,4.0,29.0,1.0,6.0,2.0,0.0,0.0
firebird.csv,11.0,4.0,0.0,9.0,2.0,6.0,11.0,1.0,9.0,7.0,1.0,0.0
hydrogen.csv,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0
nosleepsoftware.csv,3.0,142.0,3.0,0.0,8.0,8.0,41.0,11.0,4.0,5.0,3.0,0.0
openmalaria.csv,0.0,0.0,1.0,5.0,1.0,4.0,14.0,1.0,12.0,0.0,0.0,1.0
popeye-chess.csv,3.0,0.0,0.0,12.0,0.0,0.0,16.0,0.0,2.0,1.0,1.0,0.0
qgo.csv,0.0,0.0,0.0,1.0,1.0,1.0,84.0,2.0,4.0,0.0,9.0,1.0
xmoto.csv,4.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0
yield.csv,0.0,0.0,0.0,12.0,0.0,2.0,24.0,0.0,18.0,9.0,1.0,1.0
