,adaptagrams.csv,go.csv,bibedt.csv,moving-pictures.csv,libmesh.csv,glelite.csv,fulguro.csv
adaptagrams.csv,0.25,0.11,0.15,0.23,0.5,0.33,0.19
bibedt.csv,0.71,0.07,0.22,0.06,0.13,0.33,0.99
fulguro.csv,0.75,0.0,0.98,0.94,0.54,1.0,0.33
glelite.csv,1.0,0.93,0.98,0.97,0.91,0.0,0.73
go.csv,0.71,0.27,0.68,0.26,0.41,0.0,0.85
libmesh.csv,0.0,0.44,0.27,0.74,0.37,0.0,0.61
moving-pictures.csv,0.5,0.07,0.29,0.29,0.52,0.0,0.49
