,rhex.csv,kmatplot.csv,dynalloy.csv,jcae.csv,nosleepsoftware.csv,rezilla.csv,yield.csv,hydrogen.csv,ossbuild.csv,quarkplayer.csv,virtuoso.csv,enzo.csv,lphant.csv,autowikibrowser.csv,rocrail.csv,quickfast.csv,natpad.csv
autowikibrowser.csv,806.5,196.5,389.0,1776.5,190.0,187.0,98.5,282.5,3382.5,4319.0,197.5,98.5,270.5,281.5,196.0,98.5,196.5
dynalloy.csv,566.0,99.0,485.5,604.5,189.5,187.0,98.5,676.0,2354.5,5493.5,98.5,98.5,366.0,481.0,196.5,96.5,195.5
enzo.csv,567.0,99.0,389.0,1686.0,198.0,187.0,98.5,578.5,3821.0,5512.0,197.5,98.5,562.0,98.5,295.0,98.5,97.5
hydrogen.csv,567.0,99.0,485.5,1776.5,198.0,0.0,197.5,279.5,4539.0,7696.5,197.5,98.5,562.0,197.5,394.0,98.5,195.5
jcae.csv,231.5,452.5,385.0,261.5,450.5,187.0,98.5,403.5,0.0,1179.0,80.5,81.5,87.5,98.5,196.0,90.5,0.0
kmatplot.csv,157.0,196.5,388.0,853.0,287.5,187.0,98.5,184.0,433.0,293.5,284.5,0.0,369.0,98.5,295.0,96.5,97.5
lphant.csv,995.5,196.5,485.5,1776.5,190.0,187.0,197.5,479.5,3106.0,4493.0,197.5,98.5,186.0,98.5,295.0,98.5,97.5
natpad.csv,474.5,196.5,389.0,1776.5,93.5,332.0,98.5,189.0,4539.0,5584.5,197.5,98.5,276.5,197.5,97.5,98.5,97.5
nosleepsoftware.csv,427.5,47.5,94.5,143.0,190.0,0.0,276.0,0.0,221.0,472.5,400.5,192.0,156.5,263.5,644.0,92.5,509.5
ossbuild.csv,354.0,99.0,485.5,78.5,1010.5,187.0,98.5,676.0,869.0,3808.5,443.5,184.0,369.0,98.5,196.0,82.5,96.5
quarkplayer.csv,525.0,647.0,95.5,1569.5,493.0,180.0,81.5,181.0,2936.5,1662.5,195.5,96.5,209.0,272.5,339.0,93.5,195.5
quickfast.csv,992.5,1046.0,193.0,1311.5,197.5,187.0,98.5,945.5,2647.5,4088.0,197.5,98.5,562.0,197.5,394.0,98.5,196.5
rezilla.csv,1176.5,295.0,195.0,695.0,198.0,187.0,93.5,480.0,1701.0,3894.0,197.5,179.0,961.0,98.5,394.0,98.5,178.0
rhex.csv,381.0,1027.0,189.0,1093.5,93.5,187.0,98.5,282.5,96.5,2121.5,190.0,98.5,40.5,197.5,196.0,92.5,80.5
rocrail.csv,254.5,196.5,193.0,845.0,93.5,187.0,190.0,185.0,1947.5,2042.0,381.0,98.5,87.5,90.5,97.5,94.5,97.5
virtuoso.csv,893.0,99.0,485.5,1776.5,198.0,187.0,197.5,771.5,0.0,6561.5,175.0,98.5,562.0,98.5,394.0,92.5,0.0
yield.csv,1085.0,196.5,389.0,1776.5,93.5,187.0,98.5,384.0,3729.5,4549.5,197.5,98.5,366.0,377.0,196.0,98.5,196.5
