,recall,precision,pf,pci_20,ifa,wins
arcallians.csv,0.76,0.65,0.375,0.5,1.0,11
autat.csv,0.4,0.75,0.195,0.605,0.0,12
biopax.csv,0.995,0.41500000000000004,0.975,0.42,1.5,2
exl.csv,0.5900000000000001,0.485,0.45,0.47,3.0,4
fceugc.csv,0.53,0.47,0.47,0.595,1.0,6
fido.csv,0.005,0.03,0.0,0.0,48.0,0
gretl.csv,0.75,0.5,0.615,0.455,1.0,5
jasperreports.csv,0.655,0.4,0.755,0.49,1.5,1
jmule.csv,0.83,0.595,0.42,0.48,1.0,9
moast.csv,0.605,0.38,0.44,0.51,3.0,3
ng4j.csv,0.585,0.7050000000000001,0.21500000000000002,0.61,0.5,15
olap-navigator.csv,0.665,0.5349999999999999,0.32999999999999996,0.495,1.0,7
passwordsafe.csv,0.715,0.605,0.34,0.505,1.0,10
phonon-vlc-mplayer.csv,0.69,0.7250000000000001,0.27,0.545,0.5,14
sepgsql.csv,0.695,0.7050000000000001,0.255,0.54,0.5,13
unflobtactical.csv,0.725,0.5700000000000001,0.36,0.515,1.0,8
