,openwbem.csv,x-ray-mule.csv,cleartk.csv,log4net.csv,opensim4opencog.csv,ofbiz.csv,ibatisdb.csv,power-architect.csv
cleartk.csv,0.49,0.3,0.9,0.06,0.22,0.63,0.26,0.88
ibatisdb.csv,0.41,0.0,0.32,0.06,0.17,0.13,0.67,0.43
log4net.csv,0.26,0.34,0.25,0.29,0.21,0.21,0.16,0.41
ofbiz.csv,0.46,0.75,0.51,0.04,0.2,0.78,0.23,0.44
opensim4opencog.csv,0.5,0.5,0.71,0.07,0.32,0.75,0.23,0.62
openwbem.csv,0.57,0.22,0.47,0.03,0.19,0.42,0.34,0.47
power-architect.csv,0.5,0.73,0.84,0.02,0.22,0.56,0.48,0.87
x-ray-mule.csv,0.15,0.85,0.82,0.02,0.19,0.71,0.02,0.43
