,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,tcl.csv,decidr.csv,glas.csv
chipster.csv,0.0,0.5,0.51,0.0,0.3,0.64,0.54,0.09,0.0
decidr.csv,0.0,0.57,0.35,0.47,0.0,0.47,0.29,0.74,0.61
glas.csv,0.57,0.68,0.43,0.28,0.25,0.57,0.27,0.7,0.67
hatari.csv,0.54,0.7,0.67,0.56,0.39,0.65,0.55,0.46,0.57
ltp.csv,0.31,0.58,0.47,0.65,0.71,0.56,0.57,0.4,0.47
net-snmp.csv,0.63,0.63,0.57,0.51,0.45,0.43,0.55,0.24,0.56
opde.csv,0.0,0.66,0.0,0.6,0.69,0.6,0.06,0.6,0.45
powerfolder-.csv,0.47,0.71,0.57,0.39,0.53,0.17,0.44,0.55,0.26
tcl.csv,0.43,0.43,0.4,0.17,0.59,0.5,0.72,0.42,0.21
