,f1,g,recall,precision,pf,wins
amygdala.csv,0.505,0.52,0.525,0.575,0.41500000000000004,8
awemud.csv,0.5700000000000001,0.6,0.605,0.54,0.42000000000000004,11
buddata-ebxml-registry.csv,0.58,0.24,1.0,0.41,0.94,4
cornerstone.csv,0.215,0.18,0.15000000000000002,0.655,0.065,1
firebreath.csv,0.43999999999999995,0.455,0.41000000000000003,0.575,0.25,5
lsb.csv,0.51,0.6,0.69,0.52,0.51,9
maya-work-in-progress.csv,0.64,0.645,0.8049999999999999,0.535,0.595,13
mia.csv,0.32,0.3,0.33,0.48,0.24,3
open-beos.csv,0.525,0.515,0.485,0.63,0.30000000000000004,10
qgis.csv,0.52,0.565,0.615,0.47,0.495,7
rocrail.csv,0.535,0.54,0.515,0.63,0.325,12
rtb-team.csv,0.305,0.215,0.22,0.535,0.11,2
tradelink.csv,0.3,0.265,0.24,0.45999999999999996,0.265,0
upp-mirror.csv,0.44,0.47,0.435,0.585,0.265,6
