,f1,g,recall,precision,pf,wins
alsa.csv,0.56,0.6,0.775,0.425,0.615,10
arcallians.csv,0.545,0.6,0.725,0.47,0.47,13
arianne.csv,0.54,0.22499999999999998,0.955,0.38,0.945,0
aztec.csv,0.44499999999999995,0.52,0.51,0.53,0.32,8
bl-toolkit.csv,0.515,0.345,0.8300000000000001,0.36,0.87,1
clamav.csv,0.495,0.565,0.5800000000000001,0.55,0.43,11
gnupdate.csv,0.46499999999999997,0.5,0.635,0.435,0.53,6
les-indemodables.csv,0.475,0.565,0.575,0.47,0.37,9
mbse.csv,0.45,0.51,0.55,0.445,0.5449999999999999,3
ns-3-dev-def-routing.csv,0.545,0.59,0.645,0.51,0.435,12
openxava.csv,0.375,0.36,0.315,0.425,0.275,2
phonon-vlc-mplayer.csv,0.55,0.535,0.6599999999999999,0.55,0.36,15
qgis.csv,0.45999999999999996,0.445,0.49,0.42000000000000004,0.395,4
vars-redux.csv,0.585,0.61,0.7050000000000001,0.51,0.48,14
xapian.csv,0.54,0.45499999999999996,0.685,0.445,0.645,5
yafdotnet.csv,0.42500000000000004,0.495,0.45999999999999996,0.5349999999999999,0.29,7
