,recall,precision,pf,pci_20,ifa,wins
alsa.csv,0.775,0.425,0.615,0.45,3.0,1
arcallians.csv,0.725,0.47,0.47,0.495,0.5,12
arianne.csv,0.955,0.38,0.945,0.44,1.5,0
aztec.csv,0.51,0.53,0.32,0.54,0.5,13
bl-toolkit.csv,0.8300000000000001,0.36,0.87,0.45499999999999996,1.0,3
clamav.csv,0.5800000000000001,0.55,0.43,0.405,1.0,8
gnupdate.csv,0.635,0.435,0.53,0.515,2.5,5
les-indemodables.csv,0.575,0.47,0.37,0.47,1.5,7
mbse.csv,0.55,0.445,0.5449999999999999,0.475,3.0,2
ns-3-dev-def-routing.csv,0.645,0.51,0.435,0.575,0.0,14
openxava.csv,0.315,0.425,0.275,0.535,0.0,11
phonon-vlc-mplayer.csv,0.6599999999999999,0.55,0.36,0.525,0.0,15
qgis.csv,0.49,0.42000000000000004,0.395,0.525,2.5,4
vars-redux.csv,0.7050000000000001,0.51,0.48,0.41,2.0,6
xapian.csv,0.685,0.445,0.645,0.565,1.5,10
yafdotnet.csv,0.45999999999999996,0.5349999999999999,0.29,0.445,1.5,9
