,openefm.csv,dsworkbench.csv,autofac.csv,haggle.csv,cuberok.csv,jgnash.csv,apertium.csv,gabel.csv,tmva.csv,azureus.csv,octet.csv,jchassis.csv,servicestack.csv,gephex.csv,wsmt.csv,coot.csv,icescrum.csv,synecdoche.csv,rcp-company-uibindings.csv,javaprofiler.csv
apertium.csv,0.35,0.69,0.43,0.27,0.06,0.59,0.83,0.79,0.12,0.46,0.33,0.0,0.57,0.04,0.3,0.12,0.52,0.0,0.46,0.23
autofac.csv,0.65,0.17,0.78,0.54,0.45,0.57,0.31,0.58,0.41,0.63,0.56,0.61,0.46,0.49,0.38,0.67,0.65,0.59,0.66,0.64
azureus.csv,0.64,0.5,0.48,0.5,0.49,0.7,0.5,0.61,0.58,0.74,0.54,0.0,0.53,0.49,0.53,0.32,0.55,0.62,0.71,0.54
coot.csv,0.32,0.0,0.17,0.6,0.55,0.42,0.4,0.57,0.41,0.53,0.28,0.41,0.0,0.49,0.52,0.77,0.38,0.51,0.31,0.55
cuberok.csv,0.58,0.22,0.62,0.64,0.73,0.65,0.47,0.72,0.6,0.55,0.33,0.82,0.41,0.52,0.73,0.35,0.56,0.38,0.47,0.57
dsworkbench.csv,0.11,0.71,0.32,0.18,0.4,0.58,0.56,0.29,0.43,0.27,0.17,0.0,0.34,0.38,0.0,0.12,0.75,0.28,0.39,0.16
gabel.csv,0.58,0.51,0.46,0.43,0.41,0.62,0.51,0.75,0.51,0.44,0.33,0.0,0.15,0.23,0.07,0.26,0.62,0.2,0.28,0.19
gephex.csv,0.63,0.0,0.0,0.34,0.33,0.58,0.0,0.53,0.09,0.36,0.42,0.0,0.68,0.66,0.68,0.21,0.0,0.32,0.57,0.41
haggle.csv,0.21,0.24,0.09,0.68,0.0,0.41,0.0,0.29,0.01,0.28,0.17,0.53,0.52,0.07,0.35,0.06,0.54,0.0,0.1,0.16
icescrum.csv,0.6,0.55,0.25,0.4,0.53,0.56,0.66,0.62,0.42,0.48,0.46,0.0,0.28,0.44,0.3,0.46,0.8,0.32,0.49,0.51
javaprofiler.csv,0.39,0.37,0.6,0.49,0.54,0.5,0.57,0.7,0.57,0.57,0.67,0.47,0.56,0.53,0.57,0.56,0.62,0.48,0.67,0.84
jchassis.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
jgnash.csv,0.71,0.27,0.48,0.54,0.51,0.7,0.44,0.62,0.46,0.6,0.59,0.0,0.59,0.44,0.57,0.58,0.23,0.6,0.6,0.55
octet.csv,0.18,0.6,0.51,0.38,0.45,0.6,0.76,0.53,0.39,0.55,0.74,0.0,0.21,0.57,0.29,0.44,0.67,0.34,0.66,0.33
openefm.csv,0.74,0.48,0.35,0.57,0.39,0.55,0.67,0.71,0.57,0.45,0.0,0.82,0.32,0.35,0.33,0.46,0.41,0.25,0.38,0.3
rcp-company-uibindings.csv,0.31,0.67,0.48,0.53,0.57,0.52,0.43,0.63,0.46,0.56,0.45,0.0,0.5,0.53,0.31,0.64,0.46,0.52,0.9,0.33
servicestack.csv,0.18,0.23,0.17,0.06,0.0,0.28,0.24,0.0,0.0,0.13,0.17,0.0,0.76,0.0,0.04,0.0,0.19,0.0,0.15,0.05
synecdoche.csv,0.59,0.61,0.63,0.18,0.0,0.61,0.51,0.65,0.5,0.69,0.31,0.0,0.42,0.48,0.6,0.5,0.47,0.65,0.48,0.34
tmva.csv,0.05,0.24,0.0,0.51,0.64,0.4,0.41,0.09,0.75,0.13,0.34,0.0,0.0,0.52,0.53,0.23,0.32,0.32,0.0,0.35
wsmt.csv,0.39,0.31,0.42,0.09,0.0,0.23,0.14,0.14,0.02,0.11,0.33,0.56,0.42,0.05,0.77,0.06,0.0,0.09,0.57,0.58
