,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,wheat.csv,panda3d.csv,chrysalis.csv
benojt.csv,0.85,1.0,1.0,0.01,0.97,0.96,1.0,1.0,0.98
chrysalis.csv,0.46,0.48,0.96,0.38,0.45,0.61,0.69,0.68,0.28
jahshaka.csv,0.46,0.27,0.82,0.58,0.65,0.74,0.76,0.72,0.52
jam-daq.csv,0.61,0.91,0.59,0.45,0.45,0.41,0.93,0.72,0.89
jatlas.csv,0.77,0.65,0.77,0.56,0.15,0.61,0.97,0.87,0.61
jedit.csv,0.35,0.98,0.87,1.0,0.95,1.0,0.92,0.98,0.87
open-media-library.csv,0.74,0.57,0.43,1.03,0.37,0.62,0.66,0.6,1.0
panda3d.csv,0.51,0.73,0.61,0.7,0.49,0.56,0.71,0.54,0.56
wheat.csv,0.85,0.62,0.82,0.64,0.63,0.72,0.42,0.62,0.81
