,owlib.csv,baadengine.csv,barracudamvc.csv,sidekar.csv,springside.csv,jgnash.csv,jsr308-langtools.csv,owlapi.csv,ingex.csv
baadengine.csv,0.95,0.17,0.95,0.53,0.14,0.49,0.65,0.83,0.92
barracudamvc.csv,0.92,0.99,0.3,1.0,0.99,0.98,1.0,0.99,0.92
ingex.csv,0.21,0.98,0.75,0.5,0.83,0.75,0.7,0.42,0.34
jgnash.csv,0.2,0.43,0.6,0.47,0.18,0.2,0.1,0.27,0.36
jsr308-langtools.csv,0.28,0.21,0.95,0.92,1.0,0.68,0.1,0.2,0.16
owlapi.csv,0.18,0.97,0.0,0.32,0.82,0.37,0.45,0.24,0.58
owlib.csv,0.3,0.22,0.75,0.18,0.14,0.39,0.15,0.31,0.62
sidekar.csv,0.0,0.0,0.05,0.24,1.0,0.0,0.0,0.0,0.0
springside.csv,0.91,0.84,0.45,0.34,0.29,0.41,0.25,0.54,0.86
