,rhex.csv,kmatplot.csv,jcae.csv,applet2app.csv,mscore.csv,riff-evolve.csv,archive-crawler.csv,autowikibrowser.csv,quickfast.csv
applet2app.csv,0.59,0.71,0.84,0.04,0.64,0.97,0.78,0.81,0.69
archive-crawler.csv,0.76,0.87,0.92,0.78,0.74,0.82,0.04,0.81,0.85
autowikibrowser.csv,0.56,0.53,0.64,0.56,0.58,0.68,0.78,0.03,0.44
jcae.csv,1.0,0.9,0.0,0.81,0.94,0.9,1.01,0.82,0.98
kmatplot.csv,0.79,0.1,0.79,0.78,0.8,0.89,0.75,0.68,0.57
mscore.csv,0.66,0.62,0.66,0.6,0.01,0.62,0.74,0.52,0.48
quickfast.csv,0.72,0.77,0.79,0.61,0.63,0.67,0.69,0.59,0.04
rhex.csv,0.09,0.59,0.67,0.73,0.84,0.91,0.79,0.91,0.81
riff-evolve.csv,0.75,0.44,0.64,0.6,0.72,0.02,0.52,0.49,0.54
