,recall,precision,pf,pci_20,ifa,wins
amateur-scrolls.csv,0.44999999999999996,0.56,0.255,0.73,0.0,9
fritzing.csv,0.6950000000000001,0.585,0.295,0.495,0.5,8
jlinalg.csv,0.6950000000000001,0.45,0.5900000000000001,0.495,1.5,4
knowledge.csv,0.7,0.42,0.48,0.47,3.0,2
massiv.csv,0.165,0.265,0.015,0.595,4.0,0
oscarmcmaster.csv,0.63,0.545,0.27,0.475,0.5,6
playerstage.csv,0.535,0.44499999999999995,0.315,0.55,1.0,5
quarkplusplus.csv,0.575,0.445,0.375,0.55,4.0,3
rtrt-on-gpu.csv,0.39,0.315,0.525,0.755,4.0,1
superwaba.csv,0.565,0.625,0.275,0.415,0.0,7
