,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv,vapor.csv,zscreen.csv,autoopencas.csv,mbse.csv,avisynth2.csv,lportal.csv,les-indemodables.csv,simplewebservices.csv,mplayer-ce.csv,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv,go.csv,yale.csv,freebios.csv,vars-redux.csv,gnupdate.csv,alsa.csv,qse.csv,pgui.csv,pcsx2.csv,rebecca-aiml.csv,wxjs.csv,glelite.csv,ffigo.csv,gstreamer.csv,skia.csv,biopax.csv,metacosm.csv,jicarilla.csv,bacula.csv,pentahoanalysistool.csv,foursquared.csv,bdbbasic.csv,open-data-kit.csv,yafdotnet.csv,impala.csv,turbotrader-bos.csv,ultimairis.csv,tradelink.csv,wikipediardware.csv,ng4j.csv
kml.csv,0.42,0.7,0.12,0.01,0.95,0.66,0.61,0.35,0.97,0.48,0.7,0.37,0.43,0.1,0.08,0.56,0.56,0.62,0.24,0.68,0.43,0.7,0.5,0.75,0.7,0.83,0.26,0.65,0.61,0.45,0.75,0.62,0.48,0.79,0.41,0.16,0.94,0.74,0.76,0.45,0.88,0.62,0.63,0.79,0.47,0.52,0.44,0.77,0.57,0.18,0.5,0.5,0.34,0.74,0.43
