,octave.csv,zildo.csv,customsagetv.csv,alleg.csv,ctrlr.csv,xfce.csv,glas.csv,xcf.csv,tango-cs.csv
alleg.csv,0.73,0.3,0.62,0.74,0.76,0.76,0.57,0.66,0.76
ctrlr.csv,0.45,0.16,0.02,0.33,0.81,0.59,0.78,0.47,0.64
customsagetv.csv,0.55,0.48,0.88,0.26,0.1,0.32,0.11,0.19,0.64
glas.csv,0.64,0.84,0.71,0.42,0.48,0.62,0.68,0.41,0.84
octave.csv,0.5,0.18,0.52,0.64,0.0,0.19,0.14,0.25,0.31
tango-cs.csv,0.59,0.75,0.17,0.55,0.1,0.4,0.81,0.72,0.62
xcf.csv,0.68,0.86,0.92,0.85,0.57,0.6,0.86,0.75,0.84
xfce.csv,0.59,0.77,0.38,0.72,0.29,0.68,0.89,0.72,0.76
zildo.csv,0.45,0.68,0.81,0.66,0.29,0.6,0.08,0.34,0.62
