,octave.csv,zildo.csv,customsagetv.csv,alleg.csv,ctrlr.csv,xfce.csv,glas.csv,xcf.csv,tango-cs.csv
alleg.csv,0.33,0.33,0.52,0.76,0.48,0.75,0.58,0.67,0.56
ctrlr.csv,0.22,0.19,0.03,0.43,0.57,0.64,0.52,0.51,0.53
customsagetv.csv,0.39,0.55,0.89,0.38,0.12,0.46,0.19,0.3,0.48
glas.csv,0.38,0.69,0.61,0.53,0.36,0.69,0.63,0.51,0.58
octave.csv,0.38,0.28,0.56,0.64,0.0,0.31,0.19,0.33,0.32
tango-cs.csv,0.39,0.66,0.2,0.62,0.11,0.53,0.61,0.67,0.58
xcf.csv,0.32,0.68,0.8,0.75,0.44,0.66,0.59,0.75,0.56
xfce.csv,0.31,0.64,0.39,0.71,0.24,0.73,0.54,0.66,0.52
zildo.csv,0.34,0.71,0.8,0.67,0.21,0.68,0.14,0.44,0.49
