,kmatplot.csv,firebird.csv,popeye-chess.csv,cities3d.csv,mscore.csv,openmalaria.csv,riff-evolve.csv
cities3d.csv,10.0,0.0,0.0,0.0,0.0,9.0,0.0
firebird.csv,16.0,0.0,7.0,30.0,0.0,1.0,0.0
kmatplot.csv,0.0,0.0,10.0,58.0,2.0,8.0,0.0
mscore.csv,1.0,1.0,4.0,9.0,0.0,1.0,0.0
openmalaria.csv,3.0,0.0,0.0,33.0,1.0,0.0,1.0
popeye-chess.csv,14.0,0.0,0.0,22.0,0.0,1.0,1.0
riff-evolve.csv,2.0,0.0,8.0,39.0,0.0,14.0,0.0
