,recall,precision,pf,pci_20,ifa,wins
carabiner.csv,0.71,0.31000000000000005,0.5700000000000001,0.395,3.0,5
continuum-ide.csv,0.2,0.18,0.155,0.83,4.0,6
free-evolution.csv,0.78,0.315,0.39,0.43,3.0,7
gtad.csv,0.26,0.33999999999999997,0.155,0.65,1.0,11
jaxen.csv,0.77,0.275,0.78,0.48,5.0,2
jruby.csv,0.23,0.31,0.19,0.675,1.5,8
jsr308-langtools.csv,0.905,0.28500000000000003,0.77,0.395,6.0,1
kaffeine.csv,0.79,0.31,0.54,0.385,6.0,3
oorexx.csv,0.485,0.275,0.195,0.71,2.5,10
qedo.csv,0.31,0.25,0.27,0.87,9.0,4
sarasvati.csv,0.515,0.32999999999999996,0.315,0.595,2.5,9
taokgame.csv,0.19,0.41500000000000004,0.20500000000000002,0.91,4.0,12
zabbix.csv,0.48,0.20500000000000002,0.41500000000000004,0.61,7.5,0
