,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.0,0.0,0.67,0.0,0.0,0.0
foursquared.csv,0.87,0.5,0.91,0.59,0.83,0.76
ifmo-game-1.csv,0.86,0.0,0.75,0.93,0.83,0.0
micomt.csv,0.9,0.71,0.57,0.46,0.92,0.46
voms.csv,0.95,0.86,0.0,0.8,0.91,0.94
