,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.0,0.0,1.0,0.0,0.0,0.0
foursquared.csv,0.48,0.13,0.38,0.93,0.43,0.0
ifmo-game-1.csv,1.0,0.0,0.0,0.14,0.27,0.0
micomt.csv,0.34,0.51,0.83,0.63,0.93,0.57
voms.csv,0.17,0.82,0.0,0.1,0.18,0.0
