,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,1.0,1.0,0.0,1.0,1.0,1.0
foursquared.csv,0.59,0.89,0.68,0.08,0.62,1.02
ifmo-game-1.csv,0.0,1.0,1.0,0.91,0.81,1.0
micomt.csv,0.72,0.81,0.5,0.66,0.08,0.79
voms.csv,0.89,0.22,1.0,0.92,0.86,1.01
