,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,83.0,74.0,0.0,69.0,71.0,117.0
foursquared.csv,3.0,1.0,7.0,0.0,0.0,117.0
ifmo-game-1.csv,0.0,74.0,70.0,0.0,0.0,117.0
micomt.csv,1.0,13.0,23.0,2.0,0.0,81.0
voms.csv,18.0,0.0,70.0,2.0,1.0,117.0
