,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,295.0,1985.0,690.5,89.5,87.5,327.0,95.0,98.5,274.5
bloodycore.csv,256.0,180.0,849.5,98.5,254.0,188.0,294.5,175.0,468.5
dvd-create.csv,393.5,195.0,590.0,98.5,97.5,709.0,99.0,98.5,285.5
dvt.csv,196.0,96.5,1051.0,197.0,96.5,2003.5,98.5,98.5,87.5
gbif-indexingtoolkit.csv,295.0,690.0,3083.0,98.5,178.0,296.5,99.0,98.5,283.5
mumble.csv,295.0,195.0,589.5,197.0,97.5,188.0,99.0,98.5,868.5
planeshift.csv,393.5,393.0,491.0,197.0,97.5,2260.0,98.5,98.5,385.0
truevision.csv,196.5,195.0,886.5,0.0,274.5,0.0,99.0,98.5,92.5
zorannt.csv,184.0,690.0,394.0,68.5,97.5,381.5,98.5,176.0,289.5
