,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,0.64,0.87,0.78,0.89,0.62,0.52,0.93,0.68,0.6
bloodycore.csv,0.88,0.7,0.43,0.8,1.0,0.74,0.79,0.78,0.96
dvd-create.csv,0.85,0.46,0.76,0.25,0.7,0.7,0.54,0.55,0.52
dvt.csv,0.71,0.39,0.65,0.57,0.75,0.82,0.54,0.53,0.77
gbif-indexingtoolkit.csv,0.78,0.81,0.81,0.82,0.48,0.81,0.88,0.76,0.88
mumble.csv,0.6,0.68,0.61,0.95,0.78,0.52,0.78,0.27,0.81
planeshift.csv,0.76,0.78,0.61,0.63,0.84,0.94,0.49,0.78,0.63
truevision.csv,0.52,0.64,0.71,1.0,0.76,1.0,0.5,0.56,0.34
zorannt.csv,0.38,0.82,0.77,0.95,0.58,0.67,0.72,0.38,0.7
