,recall,precision,pf,wins
cornerstone.csv,0.5,0.54,0.18,12
emeraldemu.csv,0.47,0.75,0.21,16
grafx2.csv,0.46,0.55,0.23,7
jahshakafx.csv,0.22,0.58,0.1,8
kindb.csv,0.7,0.54,0.36,10
maya-work-in-progress.csv,0.74,0.5,0.4,6
novembre.csv,0.31,0.67,0.04,15
ns-3.csv,0.62,0.43,0.38,4
nullc.csv,0.91,0.39,0.88,1
open-beos.csv,0.58,0.56,0.28,11
pixel-commandos.csv,0.01,0.16,0.0,2
planeshift.csv,0.74,0.49,0.43,5
plee-the-bear.csv,0.62,0.38,0.78,0
reaper-ecad.csv,0.2,0.56,0.06,9
sbml.csv,0.83,0.44,0.61,3
unimrcp.csv,0.29,0.67,0.12,14
unladen-swallow.csv,0.25,0.61,0.08,13
