,recall,precision,pf,pci_20,ifa,wins
array4j.csv,0.56,0.11,0.66,0.52,23.0,0
e-bio-flow.csv,0.36,0.16,0.23,0.63,3.0,5
jas.csv,0.44,0.3,0.39,0.62,5.0,8
jbpm.csv,0.13,0.23,0.05,0.77,2.0,11
jgossipforum.csv,0.44,0.25,0.22,0.67,4.0,10
jmonkeyengine.csv,0.62,0.15,0.63,0.53,5.0,1
joustsim.csv,0.77,0.2,0.4,0.49,3.0,6
log4net.csv,0.27,0.22,0.16,0.75,5.0,9
ngl.csv,0.75,0.19,0.57,0.45,5.0,2
piccolo2d.csv,0.59,0.32,0.22,0.5,3.0,12
pustefix.csv,0.46,0.15,0.51,0.68,2.0,3
reaper3d.csv,0.37,0.2,0.26,0.54,3.0,4
sblim.csv,0.18,0.2,0.21,0.78,7.0,7
