,recall,precision,pf,pci_20,ifa,wins
codeblocks.csv,0.6399999999999999,0.505,0.38,0.395,0.5,8
flylinkdc.csv,0.565,0.5549999999999999,0.395,0.485,0.5,10
grisbi.csv,0.91,0.43,0.815,0.37,3.0,3
jaolt.csv,0.605,0.56,0.31,0.455,0.0,12
maidsafe-dht.csv,0.545,0.495,0.315,0.45999999999999996,1.0,7
mimosa.csv,0.835,0.52,0.77,0.44,2.0,4
n2cms.csv,0.535,0.5700000000000001,0.39,0.39,0.5,9
nassp.csv,0.27,0.565,0.13,0.795,0.5,13
nug.csv,0.24,0.51,0.28,0.745,0.5,11
quantlib.csv,0.16499999999999998,0.305,0.195,0.365,3.0,0
red5.csv,0.89,0.43000000000000005,0.815,0.385,4.0,1
super-tux.csv,0.775,0.375,0.65,0.44,3.5,2
tcvp.csv,0.02,0.44,0.03,0.5,1.0,5
zxing.csv,0.6599999999999999,0.45999999999999996,0.51,0.41,0.5,6
