,recall,precision,pf,pci_20,ifa,wins
all-plasm.csv,0.395,0.28,0.33499999999999996,0.745,2.5,9
baadengine.csv,0.9550000000000001,0.32,0.895,0.38,5.0,2
bnetd.csv,0.745,0.3,0.63,0.48,2.0,4
impala.csv,0.18,0.235,0.24,0.81,3.5,8
jaxen.csv,0.855,0.355,0.705,0.475,2.5,5
jgameai.csv,0.0,0.0,0.05,0.73,54.0,0
jparsec.csv,0.7050000000000001,0.29000000000000004,0.74,0.45,4.0,3
motu.csv,0.8,0.41000000000000003,0.625,0.425,1.0,7
vars-redux.csv,0.535,0.39,0.405,0.46499999999999997,4.5,6
werx.csv,0.99,0.3,0.99,0.39,5.0,1
wishmaster.csv,0.21000000000000002,0.385,0.18,0.7350000000000001,2.0,12
xreal.csv,0.07,0.255,0.1,0.86,2.5,10
zealos.csv,0.065,0.315,0.095,0.8300000000000001,5.0,11
