,recall,precision,pf,wins
all-plasm.csv,0.31,0.32,0.23,6
blogentis.csv,0.5,0.32,0.52,4
bochs.csv,0.78,0.33,0.5,11
galaxium.csv,0.47,0.5,0.3,14
gisgraphy.csv,0.51,0.31,0.32,8
haphazard.csv,0.45,0.34,0.54,2
ipfire-wall.csv,0.4,0.44,0.27,13
jmri.csv,0.56,0.34,0.52,5
jvcl.csv,0.27,0.54,0.09,15
kaffeine.csv,0.83,0.33,0.68,7
m-a-d-n-e-s-s.csv,0.44,0.57,0.15,16
magicwars.csv,1.0,0.33,0.96,3
nh3d.csv,1.0,0.31,1.0,1
opentibia.csv,0.45,0.38,0.32,10
sarasvati.csv,0.42,0.43,0.32,12
smartgwt.csv,0.49,0.39,0.42,9
tweetsharp.csv,0.37,0.24,0.46,0
