,f1,g,recall,precision,pf,wins
chipster.csv,0.11499999999999999,0.28500000000000003,0.245,0.125,0.065,1
fontforge.csv,0.58,0.15000000000000002,0.945,0.42,0.965,3
glas.csv,0.59,0.61,0.8,0.45499999999999996,0.685,13
hannosset.csv,0.21000000000000002,0.2,0.17,0.38,0.185,2
hatari.csv,0.565,0.535,0.88,0.42,0.78,12
jaolt.csv,0.43,0.575,0.615,0.41000000000000003,0.505,10
ltp.csv,0.475,0.56,0.685,0.41000000000000003,0.635,9
mia.csv,0.33,0.375,0.385,0.49,0.22,7
net-snmp.csv,0.525,0.54,0.745,0.41,0.645,11
opde.csv,0.46,0.38,0.675,0.425,0.59,6
oppna-program-hsatools.csv,0.545,0.56,0.875,0.45999999999999996,0.635,14
powerfolder-.csv,0.35,0.44499999999999995,0.41500000000000004,0.485,0.27,8
qlc.csv,0.26,0.43,0.385,0.295,0.16999999999999998,4
quantlib.csv,0.185,0.035,0.14,0.33,0.155,0
tcl.csv,0.45999999999999996,0.45,0.655,0.355,0.705,5
