,logicmail.csv,mclient-mume.csv,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv,beast-mcmc.csv,jrefactory.csv,jsecurity.csv,sidekar.csv,libopenmetaverse.csv,mobicents.csv,cuberok.csv,jbasic.csv,apertium.csv,exist.csv,wheat.csv,power-architect.csv,bigdata.csv,wsmt.csv,opendvr.csv,icescrum.csv,codesmith.csv,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv,google-collections.csv,forester-atv.csv,dsworkbench.csv,adonthell.csv,freelords.csv,jpaul.csv,neodatis-odb.csv,scenemonitor.csv,gabel.csv,pokenetonline.csv,avisynth2.csv,twostep.csv,geotools.csv,servicestack.csv,gephex.csv,coot.csv,synecdoche.csv,rcp-company-uibindings.csv,array4j.csv,sblim.csv,piccolo2d.csv,jbpm.csv,log4net.csv,pustefix.csv,jmonkeyengine.csv,e-bio-flow.csv,jgossipforum.csv,joustsim.csv,reaper3d.csv,ngl.csv,jas.csv,emono.csv,thedata.csv,jmoney.csv,dxengine.csv,jsidplay2.csv,haggle.csv,mediate.csv,tmva.csv,matrex.csv,freedom-erp.csv,madman.csv,jchassis.csv,primefaces.csv,javaprofiler.csv,openefm.csv,jgnash.csv,yarp0.csv,mp-rechnungs-und-kundenverwaltung.csv,ingex.csv,ambulant.csv,autofac.csv,mycila.csv,azureus.csv,octet.csv
calcubetimer.csv,0.81,0.0,0.45,0.12,0.44,0.96,0.18,0.52,0.24,0.33,0.53,0.44,0.72,0.51,0.58,0.8,0.65,0.24,0.55,0.43,0.78,0.86,0.42,0.28,0.39,0.54,0.76,0.0,0.21,0.25,1.0,0.18,0.97,0.43,0.76,0.52,0.68,0.45,0.27,0.44,0.11,0.7,0.0,0.57,0.32,0.6,0.67,0.51,0.55,0.94,0.19,0.34,0.14,0.26,0.07,0.25,0.27,0.46,0.0,0.27,0.07,0.46,0.0,0.82,0.06,0.5,0.28,0.9,0.59,0.64,0.67,0.81,0.61,0.1,0.0,0.5,0.65,0.59,0.16,0.26,0.34,0.14,0.34,0.67,0.24,0.26,0.2
chaperon.csv,0.85,0.7,0.47,0.15,0.55,1.0,0.11,0.61,0.09,0.3,0.44,0.24,0.7,0.46,0.63,0.29,0.58,0.31,0.7,0.62,0.76,0.86,0.5,0.19,0.43,0.43,0.71,0.5,0.32,0.5,0.95,0.3,1.0,0.47,0.75,0.5,0.74,0.0,0.27,0.61,0.17,0.77,0.05,0.58,0.37,0.34,0.69,0.55,0.52,0.98,0.5,0.26,0.2,0.21,0.04,0.23,0.3,0.35,0.04,0.27,0.1,0.6,0.12,0.69,0.14,0.38,0.43,0.96,0.62,0.55,0.64,0.67,0.47,0.11,0.0,0.5,0.71,0.47,0.18,0.36,0.32,0.44,0.24,0.45,0.23,0.27,0.25
chrysalis.csv,0.76,0.67,0.62,0.47,0.45,0.99,0.2,0.51,0.44,0.39,0.68,0.26,0.76,0.63,0.55,0.5,0.6,0.27,0.75,0.62,0.73,0.87,0.21,0.42,0.54,0.56,0.58,0.52,0.39,0.2,0.94,0.22,0.98,0.38,0.92,0.73,0.85,0.41,0.41,0.56,0.18,0.79,0.06,0.45,0.34,0.6,0.7,0.64,0.47,0.97,0.29,0.24,0.16,0.17,0.04,0.22,0.26,0.4,0.0,0.18,0.14,0.63,0.04,0.96,0.07,0.71,0.37,0.87,0.76,0.61,0.85,0.67,0.71,0.28,0.0,0.86,0.77,0.53,0.2,0.25,0.41,0.51,0.63,0.59,0.2,0.38,0.1
codesmith.csv,1.0,0.48,0.45,0.13,0.46,1.0,0.0,0.42,0.06,0.19,0.43,0.19,0.62,0.46,0.46,0.35,0.46,0.0,0.72,0.55,0.77,0.94,0.61,0.24,0.32,0.83,0.59,0.33,0.48,0.12,0.92,0.2,0.96,1.0,0.71,0.54,0.5,0.0,0.78,0.33,0.02,0.56,0.0,0.0,0.33,0.25,0.62,0.31,0.44,0.89,0.19,0.36,0.07,0.0,0.0,0.24,0.11,0.29,0.05,0.14,0.09,0.45,0.0,0.59,0.17,0.5,0.28,0.78,0.58,0.51,0.77,0.42,0.57,0.1,0.0,0.48,0.59,0.27,0.2,0.26,0.18,0.3,0.27,0.5,0.29,0.23,1.0
coot.csv,0.6,0.59,0.52,0.29,0.41,0.96,0.07,0.43,0.2,0.23,0.68,0.17,0.59,0.57,0.47,0.4,0.44,0.25,0.51,0.53,0.78,0.85,0.53,0.33,0.36,0.6,0.61,0.34,0.41,0.05,0.93,0.19,0.99,0.27,0.9,0.55,0.74,0.29,0.3,0.43,0.08,0.66,0.0,0.32,0.2,0.5,0.6,0.73,0.4,0.95,0.18,0.23,0.13,0.11,0.02,0.3,0.22,0.39,0.01,0.14,0.09,0.65,0.03,0.68,0.07,0.45,0.38,0.73,0.7,0.59,0.73,0.46,0.51,0.28,0.03,0.64,0.73,0.25,0.12,0.31,0.28,0.38,0.54,0.52,0.2,0.28,0.11
cuberok.csv,0.69,0.59,0.47,0.21,0.51,0.96,0.12,0.51,0.21,0.44,0.52,0.17,0.68,0.51,0.52,0.62,0.61,0.35,0.58,0.52,0.81,0.91,0.65,0.3,0.44,0.42,0.64,0.42,0.26,0.04,1.0,0.29,1.0,0.44,0.71,0.61,0.85,0.5,0.28,0.42,0.16,0.74,0.05,0.44,0.33,0.32,0.62,0.43,0.5,0.98,0.21,0.15,0.21,0.15,0.03,0.23,0.32,0.4,0.06,0.18,0.07,0.57,0.07,0.65,0.06,0.38,0.29,0.86,0.72,0.64,0.79,0.41,0.58,0.27,0.0,0.58,0.73,0.34,0.18,0.23,0.35,0.24,0.56,0.5,0.2,0.32,0.16
dsworkbench.csv,0.45,0.2,0.56,0.16,0.64,0.97,0.1,0.49,0.36,0.42,0.53,0.29,0.65,0.48,0.56,0.42,0.64,0.48,0.59,0.64,0.88,0.9,0.0,0.5,0.54,0.79,0.52,0.4,0.34,0.08,0.94,0.18,0.96,0.52,0.92,0.72,0.87,0.27,0.47,0.5,0.11,0.78,0.0,0.36,0.33,0.43,0.62,0.38,0.38,0.96,0.4,0.23,0.13,0.2,0.0,0.26,0.3,0.44,0.03,0.11,0.08,0.38,0.03,0.72,0.0,0.26,0.25,0.75,0.53,0.65,0.79,0.69,0.65,0.12,0.0,0.75,0.57,0.4,0.14,0.17,0.38,0.36,0.28,0.54,0.14,0.18,0.0
dxengine.csv,0.59,0.75,0.67,0.32,0.56,0.94,0.06,0.5,0.19,0.17,0.5,0.25,0.64,0.64,0.43,0.43,0.48,0.4,0.77,0.59,1.0,0.75,0.53,0.36,0.67,0.79,0.5,0.27,0.35,0.11,0.67,0.19,1.0,0.0,1.0,0.64,0.68,0.34,0.3,0.47,0.03,0.62,0.0,0.33,0.29,0.28,0.64,0.62,0.42,0.95,0.15,0.5,0.21,0.04,0.0,0.0,0.5,0.38,0.03,0.13,0.18,0.71,0.0,0.67,0.03,0.5,0.58,0.73,0.74,0.55,0.84,0.59,0.8,0.31,0.0,0.59,0.69,0.4,0.17,0.38,0.46,0.44,0.61,0.5,0.18,0.37,0.06
e-bio-flow.csv,0.9,0.53,0.51,0.23,0.47,1.0,0.08,0.43,0.16,0.33,0.52,0.3,0.62,0.64,0.49,0.35,0.63,0.61,0.53,0.53,0.92,0.9,0.33,1.0,0.45,0.79,0.63,0.51,0.31,0.0,0.95,0.31,1.0,0.42,0.71,0.82,0.8,0.15,0.4,0.42,0.09,0.91,0.03,0.69,0.36,0.46,0.66,0.0,0.41,1.0,0.14,0.18,0.17,0.15,0.02,0.53,0.32,0.57,0.0,0.33,0.1,0.44,0.0,0.64,0.05,0.27,0.2,0.8,0.71,0.57,0.78,0.24,0.6,0.15,0.0,0.38,0.67,0.42,0.19,0.41,0.3,0.22,0.45,0.53,0.14,0.31,0.14
emono.csv,0.55,0.37,0.61,0.29,0.8,0.96,0.05,0.46,0.18,0.27,0.58,0.15,0.61,0.5,0.48,0.42,0.49,0.29,0.57,0.5,0.88,0.92,0.13,0.31,0.42,0.7,0.56,0.33,0.41,0.07,0.92,0.17,0.96,0.36,0.69,0.63,0.72,0.31,0.34,0.36,0.08,0.71,0.0,0.2,0.21,0.17,0.71,0.57,0.4,0.96,0.21,0.17,0.12,0.08,0.03,0.2,0.25,0.33,0.02,0.13,0.05,0.53,0.02,0.79,0.08,0.3,0.3,0.7,0.67,0.57,0.76,0.47,0.62,0.18,0.02,0.56,0.67,0.3,0.11,0.26,0.28,0.35,0.46,0.37,0.2,0.3,0.09
exist.csv,0.6,0.54,0.46,0.18,0.52,0.97,0.08,0.44,0.17,0.29,0.58,0.21,0.65,0.5,0.51,0.39,0.48,0.31,0.81,0.54,0.75,0.9,0.55,0.29,0.35,0.65,0.61,0.35,0.38,0.08,0.93,0.21,0.97,0.4,0.76,0.54,0.73,0.27,0.35,0.39,0.06,0.71,0.05,0.37,0.28,0.27,0.64,0.52,0.43,0.96,0.2,0.22,0.11,0.12,0.02,0.27,0.28,0.36,0.02,0.16,0.08,0.54,0.06,0.66,0.09,0.36,0.35,0.72,0.65,0.57,0.71,0.47,0.58,0.15,0.03,0.6,0.67,0.33,0.15,0.29,0.33,0.37,0.42,0.47,0.19,0.28,0.09
forester-atv.csv,1.0,0.0,0.42,0.0,0.33,1.0,0.21,0.65,0.14,0.43,0.56,0.44,0.92,0.39,0.56,0.0,0.64,0.5,0.72,0.67,0.68,0.86,0.25,0.4,1.0,0.57,0.5,0.31,0.0,0.5,1.0,0.26,0.97,0.62,0.73,0.6,0.76,0.5,1.0,0.5,0.17,0.76,0.1,0.67,0.3,0.4,0.67,0.58,0.0,0.95,0.33,0.13,0.12,0.33,0.0,0.12,0.21,0.56,0.04,0.0,0.0,0.47,0.33,0.82,0.0,0.4,0.0,1.0,0.33,1.0,0.44,0.57,0.51,0.0,0.0,0.0,0.83,0.4,0.19,0.17,0.31,0.43,0.71,0.5,0.24,0.27,0.5
freedom-erp.csv,0.64,0.0,0.55,0.0,0.43,0.96,0.2,0.62,0.5,0.42,1.0,0.06,0.59,0.36,0.75,0.0,1.0,0.6,0.89,0.5,0.62,0.82,0.13,0.0,0.0,0.67,0.89,0.0,0.17,0.2,0.98,0.4,1.0,0.5,0.77,0.0,0.82,0.5,0.25,0.44,0.14,0.8,0.0,0.26,0.34,0.37,0.0,1.0,0.0,0.96,0.27,0.0,0.12,0.11,0.13,0.33,0.0,0.62,0.0,0.18,0.0,0.38,0.08,0.86,0.0,0.82,0.0,0.93,0.67,0.0,1.0,0.91,0.74,0.25,0.0,0.75,1.0,0.0,0.12,0.0,0.43,0.0,0.0,0.71,0.0,0.4,0.12
freelords.csv,0.74,0.54,0.52,0.19,0.45,1.0,0.07,0.46,0.28,0.28,0.56,0.19,0.66,0.56,0.53,0.43,0.59,0.47,0.6,0.56,0.76,0.87,0.39,0.27,0.44,0.65,0.61,0.36,0.3,0.06,0.95,0.22,0.98,0.41,0.81,0.56,0.82,0.44,0.32,0.4,0.09,0.67,0.07,0.4,0.3,0.29,0.65,0.62,0.38,0.96,0.23,0.19,0.15,0.2,0.03,0.28,0.26,0.44,0.02,0.25,0.08,0.63,0.07,0.67,0.03,0.36,0.35,0.81,0.64,0.57,0.74,0.54,0.6,0.19,0.04,0.65,0.75,0.36,0.17,0.38,0.37,0.43,0.52,0.51,0.22,0.27,0.19
gabel.csv,0.75,0.64,0.55,0.29,0.54,0.97,0.13,0.62,0.32,0.59,0.72,0.19,0.83,0.56,0.64,0.5,0.62,0.31,0.7,1.0,0.92,0.91,0.27,0.43,0.52,0.67,0.71,0.55,0.41,0.06,0.96,0.36,0.0,0.44,0.79,0.79,0.86,0.52,0.31,0.67,0.25,0.79,0.06,0.86,0.36,1.0,0.61,0.44,0.62,0.98,0.18,0.2,0.22,0.19,0.05,0.33,0.55,0.36,0.0,0.35,0.0,0.64,0.07,0.78,0.06,0.5,0.21,0.92,0.71,0.8,0.83,0.51,0.62,0.33,0.0,0.67,0.86,0.45,0.29,0.18,0.5,0.35,0.62,0.9,0.17,0.44,0.14
geotools.csv,0.74,0.54,0.53,0.16,0.44,0.98,0.09,0.49,0.25,0.36,0.6,0.4,0.62,0.47,0.52,0.41,0.54,0.34,0.63,0.56,0.8,0.9,0.23,0.34,0.37,0.79,0.66,0.34,0.42,0.0,0.93,0.22,1.0,0.4,0.76,0.6,0.81,0.31,0.32,0.56,0.11,0.85,0.06,0.59,0.44,0.29,0.64,0.41,0.44,0.96,0.21,0.17,0.17,0.1,0.05,0.3,0.24,0.35,0.1,0.24,0.09,0.54,0.0,0.72,0.08,0.5,0.3,0.84,0.73,0.62,0.81,0.56,0.61,0.16,0.0,0.65,0.6,0.43,0.24,0.35,0.32,0.4,0.46,0.49,0.19,0.38,0.25
gephex.csv,0.59,0.43,0.51,0.17,0.46,0.97,0.08,0.22,0.24,0.23,0.55,0.26,0.62,0.53,0.53,0.32,0.54,0.3,0.52,0.6,0.96,0.91,0.65,0.29,0.37,0.57,0.61,0.51,0.4,0.02,0.93,0.21,1.0,0.26,0.71,0.56,0.81,0.38,0.37,0.37,0.06,0.7,0.03,0.37,0.33,0.32,0.8,0.48,0.34,0.97,0.22,0.09,0.16,0.14,0.02,0.27,0.29,0.35,0.02,0.15,0.08,0.47,0.05,0.65,0.06,0.25,0.34,0.67,0.63,0.53,0.73,0.38,0.59,0.15,0.0,0.75,0.63,0.41,0.16,0.3,0.31,0.33,0.38,0.46,0.14,0.25,0.1
google-collections.csv,0.62,0.53,0.46,0.18,0.47,0.97,0.07,0.45,0.17,0.27,0.57,0.19,0.63,0.51,0.51,0.39,0.49,0.3,0.57,0.54,0.79,0.88,0.55,0.29,0.37,0.65,0.61,0.34,0.38,0.06,0.93,0.21,1.0,0.39,0.76,0.56,0.74,0.29,0.35,0.39,0.08,0.76,0.05,0.37,0.29,0.27,0.63,0.52,0.4,0.96,0.2,0.21,0.14,0.12,0.02,0.27,0.26,0.37,0.02,0.15,0.07,0.54,0.06,0.66,0.06,0.31,0.35,0.74,0.64,0.57,0.73,0.49,0.58,0.14,0.03,0.6,0.68,0.33,0.15,0.3,0.32,0.36,0.38,0.47,0.19,0.26,0.12
haggle.csv,0.69,0.0,0.36,0.25,0.62,1.0,0.15,0.47,0.19,0.44,0.57,0.35,0.86,0.59,0.55,0.5,0.57,0.2,0.61,0.52,0.85,0.88,0.43,0.62,0.5,0.69,0.7,0.6,0.48,0.0,1.0,0.31,1.0,0.43,0.77,0.6,0.77,0.44,0.34,0.8,0.06,0.77,0.0,0.7,0.38,0.41,0.63,0.29,0.53,0.99,0.18,0.33,0.17,0.21,0.02,0.38,0.32,0.43,0.06,0.27,0.12,0.58,0.06,0.6,0.05,0.25,0.41,0.8,0.76,0.62,0.89,0.44,0.5,0.28,0.0,0.67,0.81,0.53,0.35,0.33,0.35,0.38,0.49,0.88,0.11,0.23,0.11
icescrum.csv,0.59,0.73,0.62,0.46,0.68,0.98,0.12,0.56,0.28,0.47,0.65,0.29,0.8,0.55,0.61,0.46,0.64,0.38,0.75,0.74,0.81,0.9,0.31,0.32,0.71,0.83,0.69,0.59,0.38,0.11,0.95,0.25,1.0,0.48,0.78,0.59,0.8,0.38,0.41,0.57,0.12,0.8,0.04,0.46,0.34,0.41,0.66,0.55,0.33,0.97,0.25,0.32,0.19,0.18,0.04,0.31,0.33,0.39,0.03,0.24,0.07,0.7,0.1,0.75,0.09,0.41,0.57,0.82,0.73,0.57,0.76,0.62,0.68,0.23,0.0,0.63,0.73,0.43,0.17,0.38,0.38,0.43,0.46,0.5,0.16,0.42,0.17
ingex.csv,0.67,0.73,0.45,0.4,0.57,0.97,0.08,0.49,0.17,0.31,0.62,0.17,0.67,0.53,0.55,0.46,0.48,0.39,0.57,0.6,0.76,0.87,0.56,0.4,0.53,0.66,0.6,0.32,0.32,0.08,0.92,0.25,1.0,0.39,0.87,0.58,0.71,0.29,0.42,0.53,0.12,0.78,0.06,0.4,0.28,0.38,0.57,0.53,0.33,0.94,0.17,0.3,0.14,0.14,0.02,0.26,0.35,0.35,0.02,0.2,0.13,0.67,0.06,0.64,0.07,0.39,0.42,0.74,0.7,0.57,0.67,0.55,0.68,0.19,0.03,0.64,0.73,0.33,0.14,0.4,0.32,0.54,0.48,0.42,0.16,0.26,0.12
jahshaka.csv,0.65,0.65,0.58,0.47,0.41,1.0,0.08,0.45,0.24,0.3,0.63,0.2,0.77,0.57,0.53,0.49,0.63,0.31,0.52,0.64,0.88,0.89,0.55,0.36,0.38,0.49,0.71,0.5,0.35,0.14,0.95,0.21,0.99,0.38,0.94,0.71,0.79,0.41,0.36,0.5,0.15,0.73,0.1,0.35,0.28,0.5,0.68,0.73,0.42,1.0,0.19,0.11,0.15,0.15,0.0,0.25,0.35,0.41,0.01,0.15,0.02,0.6,0.04,0.73,0.03,0.38,0.39,0.8,0.74,0.64,0.77,0.66,0.59,0.18,0.04,0.89,0.66,0.35,0.19,0.19,0.38,0.42,0.48,0.54,0.17,0.35,0.14
jam-daq.csv,0.8,0.75,0.47,0.44,0.71,0.97,0.18,0.71,0.17,0.6,0.53,0.3,0.81,0.63,0.56,0.45,0.67,0.38,0.74,0.75,0.74,0.92,0.25,0.32,0.53,0.75,0.68,0.54,0.47,0.08,1.0,0.36,1.0,0.59,0.73,0.61,0.78,0.62,0.42,0.5,0.16,0.85,0.09,0.83,0.35,0.75,0.59,0.59,0.4,0.97,0.22,0.32,0.22,0.19,0.05,0.18,0.33,0.4,0.07,0.5,0.05,0.65,0.33,0.74,0.14,0.45,0.52,0.9,0.76,0.63,0.81,0.61,0.59,0.3,0.0,0.56,0.82,0.39,0.24,0.31,0.37,0.43,0.47,0.8,0.23,0.32,0.5
jas.csv,0.59,0.68,0.38,0.22,0.6,0.95,0.04,0.62,0.14,0.34,0.47,0.19,0.72,0.47,0.58,0.38,0.55,0.39,0.55,0.52,0.86,0.9,0.61,0.29,0.35,0.73,0.71,0.49,0.33,0.08,0.83,0.22,0.83,0.55,0.61,0.53,0.74,0.36,0.44,0.43,0.0,0.78,0.11,0.6,0.33,0.3,0.58,0.51,0.29,0.98,0.15,0.26,0.07,0.18,0.02,0.37,0.34,0.4,0.04,0.55,0.08,0.62,0.31,0.58,0.12,0.2,0.43,0.68,0.71,0.51,0.77,0.49,0.56,0.21,0.09,0.62,0.81,0.4,0.32,0.35,0.34,0.49,0.47,0.29,0.05,0.23,0.15
jatlas.csv,0.73,0.69,0.48,0.4,0.54,0.99,0.31,0.57,0.44,0.4,0.61,0.28,0.73,0.51,0.68,0.36,0.71,0.29,0.71,0.43,0.72,0.9,0.43,0.29,0.7,0.69,0.7,0.6,0.29,0.14,1.0,0.45,1.0,0.42,0.79,0.67,0.8,0.34,0.29,0.52,0.16,0.89,0.02,0.51,0.36,0.5,0.74,0.61,0.43,0.98,0.22,0.21,0.24,0.19,0.05,0.33,0.29,0.39,0.04,0.35,0.14,0.71,0.12,0.76,0.05,0.51,0.55,0.85,0.77,0.79,0.75,0.64,0.63,0.21,0.0,0.57,0.83,0.35,0.17,0.47,0.34,0.44,0.56,0.63,0.26,0.35,0.12
