,rhex.csv,kmatplot.csv,jcae.csv,applet2app.csv,mscore.csv,riff-evolve.csv,archive-crawler.csv,autowikibrowser.csv,quickfast.csv
applet2app.csv,0.21,0.42,0.27,0.94,0.66,0.46,0.44,0.58,0.76
archive-crawler.csv,0.19,0.27,0.16,0.42,0.63,0.36,1.0,0.36,0.27
autowikibrowser.csv,0.37,0.45,0.25,0.49,0.64,0.41,0.33,0.98,0.74
jcae.csv,0.33,0.34,0.94,0.32,0.37,0.21,0.16,0.24,0.22
kmatplot.csv,0.11,0.95,0.12,0.25,0.37,0.2,0.27,0.31,0.22
mscore.csv,0.31,0.3,0.25,0.53,1.0,0.6,0.43,0.54,0.64
quickfast.csv,0.23,0.38,0.18,0.5,0.71,0.43,0.4,0.51,1.0
rhex.csv,0.96,0.37,0.42,0.43,0.42,0.36,0.21,0.62,0.45
riff-evolve.csv,0.3,0.5,0.25,0.52,0.61,0.97,0.41,0.65,0.7
