,rhex.csv,kmatplot.csv,jcae.csv,applet2app.csv,mscore.csv,riff-evolve.csv,archive-crawler.csv,autowikibrowser.csv,quickfast.csv
applet2app.csv,0.36,0.66,0.66,0.93,0.17,0.39,0.51,0.49,0.72
archive-crawler.csv,0.49,0.44,0.45,0.5,0.58,0.33,1.0,0.31,0.23
autowikibrowser.csv,0.61,0.62,0.71,0.52,0.58,0.35,0.47,0.96,0.68
jcae.csv,0.29,0.36,0.91,0.26,0.27,0.15,0.16,0.17,0.16
kmatplot.csv,0.1,0.94,0.13,0.21,0.29,0.15,0.2,0.24,0.16
mscore.csv,0.65,0.57,0.71,0.63,0.99,0.58,0.57,0.52,0.57
quickfast.csv,0.56,0.68,0.32,0.58,0.56,0.44,0.51,0.54,1.0
rhex.csv,0.93,0.45,0.49,0.43,0.34,0.3,0.2,0.62,0.35
riff-evolve.csv,0.71,0.82,0.69,0.6,0.57,0.97,0.5,0.7,0.66
