,rhex.csv,kmatplot.csv,jcae.csv,applet2app.csv,mscore.csv,riff-evolve.csv,archive-crawler.csv,autowikibrowser.csv,quickfast.csv
applet2app.csv,0.89,0.33,0.37,0.02,0.96,0.14,0.8,0.81,0.28
archive-crawler.csv,0.54,0.39,0.48,0.51,0.62,0.3,0.0,0.19,0.56
autowikibrowser.csv,0.23,0.23,0.67,0.27,0.21,0.19,0.58,0.0,0.12
jcae.csv,0.04,0.12,0.0,0.06,0.04,0.01,0.22,0.02,0.03
kmatplot.csv,0.07,0.01,0.08,0.13,0.14,0.06,0.05,0.09,0.03
mscore.csv,0.4,0.66,0.49,0.52,0.0,0.68,0.45,0.24,0.66
quickfast.csv,0.72,0.52,0.91,0.41,0.75,0.49,0.76,0.59,0.0
rhex.csv,0.0,0.19,0.08,0.23,0.11,0.18,0.22,0.7,0.03
riff-evolve.csv,0.56,0.39,0.52,0.42,0.47,0.01,0.78,0.54,0.5
