,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv
abbot.csv,99.0,482.5,941.0,1438.5,99.0,289.5,337.0,98.5
jicarilla.csv,170.5,0.0,447.0,51.0,0.0,19.5,113.0,92.5
optalgtoolkit.csv,99.0,482.5,586.0,1345.0,94.5,94.5,283.5,98.5
ossim.csv,191.0,708.0,461.0,1587.5,39.0,87.5,186.0,98.5
projectts.csv,99.0,385.0,627.5,666.5,99.0,289.5,283.5,91.5
sabbu.csv,99.0,1088.0,472.0,1243.5,99.0,94.5,186.0,178.0
vxl.csv,99.0,438.5,427.0,383.5,99.0,289.5,155.0,91.5
zact.csv,97.5,525.0,160.0,281.5,99.0,0.0,575.5,95.5
