,migen.csv,acegisecurity.csv,openxava.csv,motu.csv,irrlicht.csv,truevision.csv,zoolib.csv,emite.csv
acegisecurity.csv,0.55,0.96,0.52,0.5,0.47,0.46,0.67,0.35
emite.csv,0.33,0.42,0.52,0.56,0.3,0.62,0.3,0.98
irrlicht.csv,0.46,0.41,0.36,0.74,0.98,0.29,0.31,0.12
migen.csv,0.94,0.36,0.66,0.58,0.45,0.64,0.36,0.19
motu.csv,0.25,0.15,0.14,0.88,0.07,0.1,0.0,0.0
openxava.csv,0.39,0.51,0.95,0.31,0.25,0.39,0.12,0.49
truevision.csv,0.65,0.63,0.41,0.65,0.52,0.93,0.56,0.57
zoolib.csv,0.0,0.06,0.07,0.1,0.07,0.04,0.89,0.12
