,extprosys.csv,codeblocks.csv,qcad2.csv,fluidium.csv,haphazard.csv,silvertree.csv
codeblocks.csv,0.3,0.99,0.38,0.33,0.16,0.29
extprosys.csv,0.96,0.7,0.3,0.44,0.24,0.31
fluidium.csv,0.3,0.84,0.24,0.91,0.33,0.57
haphazard.csv,0.33,0.59,0.0,0.6,1.0,0.29
qcad2.csv,0.17,0.81,1.0,0.39,0.19,0.59
silvertree.csv,0.31,0.82,0.52,0.53,0.15,1.0
