,f1,g,recall,precision,pf,wins
codepurge.csv,0.325,0.475,0.445,0.30500000000000005,0.29000000000000004,8
ctrlr.csv,0.31,0.315,0.275,0.33999999999999997,0.28500000000000003,3
dvt.csv,0.32,0.45499999999999996,0.45,0.29000000000000004,0.43999999999999995,4
flylinkdc.csv,0.39,0.505,0.625,0.33499999999999996,0.675,6
free-evolution.csv,0.445,0.58,0.67,0.355,0.485,10
fw4spl.csv,0.35,0.435,0.4,0.3,0.29500000000000004,7
ipfire-wall.csv,0.225,0.235,0.2,0.26,0.17,0
ldview.csv,0.45,0.395,0.825,0.305,0.825,5
nuttx.csv,0.39,0.585,0.57,0.355,0.345,9
uclmda.csv,0.24,0.25,0.215,0.31,0.135,1
vdsf.csv,0.4,0.425,0.645,0.275,0.79,2
xcf.csv,0.48,0.575,0.595,0.36,0.385,11
