,recall,precision,pf,pci_20,ifa,wins
encog-cs.csv,0.52,0.305,0.54,0.505,2.0,6
gephex.csv,0.775,0.28500000000000003,0.73,0.47,4.5,4
intact.csv,0.3,0.31,0.21000000000000002,0.67,3.0,9
jbpm.csv,0.0,0.0,0.005,0.25,52.0,1
jchassis.csv,0.0,0.0,0.0,0.0,69.5,0
jpaul.csv,0.125,0.38,0.08499999999999999,0.7150000000000001,2.0,13
lamp.csv,0.625,0.335,0.56,0.45999999999999996,5.5,7
mevenide.csv,0.195,0.415,0.08499999999999999,0.53,2.5,12
opendvr.csv,0.475,0.315,0.28,0.575,1.5,10
panda3d.csv,0.415,0.28,0.325,0.75,1.0,11
retromenu.csv,0.11,0.435,0.055,0.67,1.0,14
rohxel.csv,0.235,0.4,0.195,0.795,2.0,15
sevenupdate.csv,1.0,0.29,1.0,0.385,1.0,2
soar.csv,0.955,0.29,0.965,0.435,2.0,3
stemkit.csv,0.245,0.23,0.27,0.75,1.5,8
thedata.csv,0.6950000000000001,0.335,0.75,0.445,1.0,5
