,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,v8.csv,fluent-nhibernate.csv,elmo.csv,vapor.csv,nicepress.csv,etherboot.csv,gpac.csv,gebr.csv,libtorrent.csv,modellus.csv,ffigo.csv,mplayer-ce.csv,miranda.csv,jajuk.csv,autoopencas.csv,decidr.csv,columba.csv
columba.csv,0.5,0.66,0.94,0.54,0.41,1.0,0.8,0.8,0.56,0.14,0.79,0.51,0.53,0.97,0.71,0.56,0.67,0.69,0.3,0.56,0.65
