,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,v8.csv,fluent-nhibernate.csv,elmo.csv,vapor.csv,nicepress.csv,etherboot.csv,gpac.csv,gebr.csv,libtorrent.csv,modellus.csv,ffigo.csv,mplayer-ce.csv,miranda.csv,jajuk.csv,autoopencas.csv,decidr.csv,columba.csv
columba.csv,0.27,0.25,0.56,0.5,0.57,0.21,0.2,0.46,0.53,0.23,0.65,0.64,0.66,0.66,0.72,0.52,0.69,0.7,0.22,0.63,0.58
