,awemud.csv,go.csv,kwave.csv,lsb.csv,dvd-create.csv,bullet.csv,qcad2.csv,gbif-indexingtoolkit.csv,qtwin.csv,mpgravity.csv,customwars.csv,amygdala.csv,acdk.csv,roller.csv,xinity.csv,gss.csv
acdk.csv,1.0,1.0,2.0,0.0,0.0,0.0,5.0,6.0,159.0,8.0,1.0,1.0,0.0,0.0,1.0,1.0
amygdala.csv,1.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,783.0,52.0,10.0,0.0,23.0,1.0,0.0,2.0
awemud.csv,0.0,0.0,11.0,0.0,1.0,2.0,0.0,6.0,516.0,1.0,5.0,2.0,4.0,0.0,1.0,6.0
bullet.csv,2.0,2.0,4.0,0.0,0.0,0.0,11.0,4.0,340.0,6.0,1.0,1.0,38.0,3.0,0.0,0.0
customwars.csv,0.0,2.0,12.0,19.0,0.0,3.0,6.0,0.0,2488.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0
dvd-create.csv,2.0,2.0,0.0,1.0,0.0,0.0,4.0,3.0,928.0,1.0,11.0,1.0,1.0,2.0,1.0,0.0
gbif-indexingtoolkit.csv,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,993.0,52.0,1.0,5.0,2.0,0.0,0.0,1.0
go.csv,0.0,0.0,2.0,0.0,0.0,0.0,5.0,5.0,813.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
gss.csv,2.0,3.0,2.0,3.0,0.0,1.0,15.0,0.0,1646.0,3.0,30.0,2.0,3.0,0.0,0.0,0.0
kwave.csv,1.0,4.0,0.0,1.0,0.0,4.0,5.0,1.0,852.0,3.0,4.0,1.0,44.0,0.0,0.0,1.0
lsb.csv,1.0,2.0,1.0,0.0,1.0,2.0,11.0,10.0,911.0,52.0,1.0,0.0,45.0,0.0,0.0,2.0
mpgravity.csv,1.0,2.0,14.0,1.0,0.0,1.0,6.0,4.0,366.0,0.0,4.0,0.0,2.0,0.0,1.0,1.0
qcad2.csv,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,166.0,52.0,8.0,1.0,7.0,1.0,1.0,0.0
qtwin.csv,0.0,123.0,71.0,181.0,91.0,87.0,0.0,60.0,0.0,52.0,111.0,72.0,367.0,125.0,66.0,0.0
roller.csv,1.0,1.0,0.0,1.0,0.0,3.0,23.0,0.0,1506.0,2.0,11.0,2.0,64.0,0.0,0.0,1.0
xinity.csv,1.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0,1020.0,52.0,22.0,4.0,22.0,0.0,0.0,0.0
