,recall,precision,pf,pci_20,ifa,wins
avifile.csv,0.41000000000000003,0.355,0.335,0.755,2.5,10
baadengine.csv,0.9,0.29000000000000004,0.815,0.39,2.5,2
bibedt.csv,0.405,0.46499999999999997,0.30000000000000004,0.555,1.0,17
cascading.csv,0.7,0.4,0.46,0.5,0.5,15
dataobjectsdotnet.csv,0.6,0.33499999999999996,0.52,0.545,3.0,4
gnome-jabber.csv,0.295,0.425,0.24,0.635,1.0,16
gogoego.csv,0.4,0.41000000000000003,0.315,0.5,2.0,9
httpcontentparser.csv,0.395,0.365,0.325,0.525,0.5,13
impala.csv,0.565,0.28500000000000003,0.53,0.615,2.5,5
jaxlib.csv,0.425,0.395,0.29500000000000004,0.635,1.5,14
jgameai.csv,0.07500000000000001,0.24,0.07500000000000001,0.895,1.5,11
jhotdraw.csv,0.53,0.32,0.51,0.665,3.0,6
loki-lib.csv,0.63,0.305,0.59,0.44,3.0,1
patterntesting.csv,0.94,0.31,0.935,0.41,2.0,3
pokeglobal.csv,0.615,0.32,0.39,0.555,3.0,7
snakeyaml.csv,0.385,0.36,0.27,0.54,2.0,8
unflobtactical.csv,0.6,0.41000000000000003,0.485,0.55,2.0,12
werx.csv,0.99,0.3,0.99,0.41,3.5,0
zealos.csv,0.2,0.42500000000000004,0.14,0.855,1.0,18
