,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.31,0.65,0.19,0.36,0.74
nabu-library.csv,0.19,0.36,0.73,0.18,0.28
pcgen.csv,0.91,0.2,1.0,0.92,0.99
selenium.csv,0.35,0.27,0.6,0.43,0.82
tolven.csv,0.24,0.3,0.26,0.2,0.0
