,moviesandbox.csv,libtorrent.csv,sigil.csv,xbg.csv,xtreemfs.csv,crux-framework.csv
crux-framework.csv,92.5,179.0,97.5,0.0,99.0,301.0
libtorrent.csv,98.5,196.0,98.5,97.5,99.0,4479.0
moviesandbox.csv,98.5,96.5,98.5,97.5,99.0,3057.0
sigil.csv,98.5,196.0,98.5,370.0,99.0,3514.0
xbg.csv,88.5,197.0,187.0,97.5,98.5,535.0
xtreemfs.csv,98.5,196.0,98.5,85.5,99.0,2839.0
