,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.63,0.53,0.0,0.51,0.05,0.0,0.38,0.75,0.5
jicarilla.csv,0.02,0.0,0.85,0.0,0.0,0.0,0.04,0.5,0.13
optalgtoolkit.csv,0.32,0.46,0.07,0.51,0.55,0.7,0.38,0.59,0.45
oscarmcmaster.csv,0.62,0.34,0.0,0.68,0.32,0.36,0.19,0.23,0.61
ossim.csv,0.3,0.22,0.24,0.75,0.0,0.36,0.49,0.36,0.33
projectts.csv,0.64,0.55,0.04,0.56,0.55,0.4,0.69,0.02,0.57
sabbu.csv,0.76,0.55,0.04,0.43,0.73,0.0,0.34,0.02,0.55
vxl.csv,0.59,0.46,0.3,0.62,0.32,0.43,0.42,0.52,0.65
zact.csv,0.5,0.1,0.15,0.35,0.7,0.0,0.55,0.19,0.26
