,recall,precision,pf,pci_20,ifa,wins
bloodycore.csv,0.095,0.46499999999999997,0.15,0.815,2.0,5
flylegacy.csv,0.46499999999999997,0.45999999999999996,0.3,0.53,2.0,2
jguard.csv,0.785,0.44499999999999995,0.72,0.45999999999999996,1.5,1
m-a-d-n-e-s-s.csv,0.125,0.625,0.09,0.8300000000000001,0.5,9
mob-sen-plat.csv,0.83,0.42500000000000004,0.6699999999999999,0.36,1.0,3
raygina.csv,0.31,0.55,0.22,0.525,1.5,7
st-filteredstatistics.csv,0.825,0.43,0.76,0.385,2.0,0
upp-mirror.csv,0.405,0.47,0.305,0.585,1.0,8
wishmaster.csv,0.49,0.47,0.305,0.585,2.0,4
yarp.csv,0.235,0.44,0.28500000000000003,0.605,1.0,6
