,dvd-create.csv,phonon-vlc-mplayer.csv,tktoolkit.csv,mpgravity.csv,myfaces.csv,empserver.csv,ppcboot.csv,rtrt-on-gpu.csv,amateur-scrolls.csv,echongl.csv,ultimairis.csv,gdis.csv,gmerlin.csv,passwordsafe.csv,growl-for-windows.csv,sandiaportals.csv,nativeclient.csv,wikipediardware.csv
amateur-scrolls.csv,0.3,0.26,0.17,0.0,0.4,0.17,0.15,0.0,0.95,0.07,0.09,0.25,0.12,0.07,0.11,0.13,0.1,0.16
dvd-create.csv,1.0,0.9,0.78,0.58,0.88,0.81,0.7,0.6,1.0,0.93,0.72,0.88,0.84,0.88,0.39,0.91,0.74,0.87
echongl.csv,0.0,0.61,0.39,0.83,0.23,0.0,0.0,0.8,0.5,0.99,0.7,0.0,0.81,0.65,0.06,0.87,0.01,0.03
empserver.csv,0.49,0.64,0.7,0.92,0.56,0.92,0.43,0.1,0.8,0.51,0.55,0.46,0.72,0.46,0.44,0.51,0.38,0.53
gdis.csv,0.78,0.88,0.65,0.58,1.0,0.47,0.56,0.4,0.7,0.93,0.43,0.98,0.69,0.46,0.31,0.79,0.59,0.53
gmerlin.csv,0.15,0.06,0.3,0.0,0.15,0.06,0.2,0.2,0.2,0.09,0.21,0.09,0.97,0.11,0.17,0.06,0.14,0.03
growl-for-windows.csv,0.73,0.68,0.48,0.75,0.85,0.81,0.82,0.7,0.75,0.75,0.7,0.7,0.62,0.7,0.97,0.66,0.58,0.66
mpgravity.csv,0.58,0.65,0.74,1.0,0.69,0.67,0.62,0.8,0.75,0.6,0.72,0.65,0.38,0.61,0.69,0.64,0.56,0.53
myfaces.csv,0.89,0.71,1.0,0.92,0.9,0.97,0.96,1.0,0.9,0.99,0.94,0.93,0.91,0.89,0.75,0.98,0.75,0.95
nativeclient.csv,0.32,0.55,0.52,0.42,0.58,0.56,0.4,0.2,0.65,0.77,0.4,0.46,0.31,0.6,0.19,0.62,0.95,0.24
passwordsafe.csv,0.81,0.72,0.61,0.25,0.75,0.5,0.6,0.2,0.55,0.82,0.28,0.6,0.53,0.91,0.61,0.83,0.42,0.82
phonon-vlc-mplayer.csv,0.76,0.99,0.35,0.42,0.77,0.64,0.77,0.1,0.55,0.6,0.36,0.84,0.38,0.4,0.78,0.62,0.51,0.66
ppcboot.csv,0.35,0.77,0.22,0.58,0.77,0.31,0.9,0.1,0.4,0.63,0.38,0.53,0.38,0.44,0.5,0.57,0.33,0.58
rtrt-on-gpu.csv,0.28,0.41,0.48,0.17,0.42,0.61,0.3,0.9,0.3,0.26,0.38,0.46,0.41,0.44,0.33,0.21,0.41,0.32
sandiaportals.csv,0.58,0.88,0.52,0.58,1.0,0.31,0.87,0.2,0.85,0.83,0.4,0.72,0.47,0.61,0.69,1.0,0.57,0.63
tktoolkit.csv,0.05,0.65,0.78,1.0,0.62,0.22,0.3,0.9,1.0,1.0,0.91,0.42,0.91,0.81,0.58,1.0,0.18,0.03
ultimairis.csv,0.64,0.75,0.96,0.58,0.77,0.75,0.95,0.7,0.85,0.74,0.89,0.75,0.47,0.61,0.75,0.7,0.82,0.66
wikipediardware.csv,0.88,0.83,0.83,0.67,0.98,0.69,0.82,0.6,0.85,0.95,0.83,0.93,0.91,0.68,0.53,0.79,0.88,0.97
