,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,ng4j.csv,jmule.csv
fritzing.csv,0.29,0.13,0.0,0.23,0.2,0.28,0.14,0.24
jlinalg.csv,0.0,0.64,0.88,0.99,0.8,0.95,0.9,0.83
jmule.csv,0.14,0.21,0.38,0.17,0.2,0.45,0.24,0.0
knowledge.csv,0.14,0.36,0.34,0.99,0.0,0.79,0.47,0.48
massiv.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
ng4j.csv,0.07,0.08,0.29,0.3,0.2,0.5,0.0,0.1
playerstage.csv,0.21,0.27,0.45,0.0,0.2,0.35,0.05,0.1
superwaba.csv,0.21,0.01,0.39,0.28,0.2,0.37,0.19,0.07
