,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,ng4j.csv,jmule.csv
fritzing.csv,0.66,0.44,0.03,0.66,0.35,0.57,0.57,0.75
jlinalg.csv,0.0,0.67,0.9,0.99,0.8,0.95,0.9,0.84
jmule.csv,0.46,0.6,0.5,0.4,0.35,0.45,0.55,0.04
knowledge.csv,0.41,0.72,0.76,0.99,0.0,0.79,0.5,0.7
massiv.csv,1.0,1.0,0.96,1.0,1.0,0.0,1.0,0.96
ng4j.csv,0.64,0.86,0.7,0.41,0.39,0.5,0.0,0.51
playerstage.csv,0.66,0.64,0.54,0.03,0.6,0.43,0.55,0.88
superwaba.csv,0.62,0.04,0.53,0.53,0.54,0.62,0.72,0.71
