,utgb.csv,fw4spl.csv,nassp.csv,super-tux.csv,soar.csv,mesa3d.csv,ipfilter.csv,tencompetence.csv,rockbox.csv
fw4spl.csv,0.5,0.98,0.72,0.79,0.94,0.89,0.84,0.99,0.94
ipfilter.csv,0.43,0.44,0.44,0.61,0.38,0.52,0.43,0.5,0.58
mesa3d.csv,0.79,0.98,0.86,0.82,0.67,0.93,0.57,0.98,0.89
nassp.csv,0.5,0.61,0.75,0.58,0.45,0.97,0.48,0.78,0.75
rockbox.csv,0.33,0.45,0.34,0.52,0.33,0.4,0.33,0.42,0.47
soar.csv,0.52,0.7,0.44,0.56,0.55,0.47,0.5,0.5,0.41
super-tux.csv,0.64,0.4,0.35,0.44,0.0,0.45,0.37,0.45,0.45
tencompetence.csv,0.79,0.94,0.52,0.7,0.48,0.61,0.67,0.64,0.67
utgb.csv,0.56,0.87,0.55,0.79,0.41,0.49,0.47,0.77,0.0
