,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,0.46,0.54,0.62,0.56,0.72,0.54,0.67,0.45,0.27
bzbyte.csv,0.0,0.0,0.62,0.0,0.0,0.17,0.64,0.76,0.0
encog-java.csv,0.71,0.13,0.04,0.24,0.32,0.26,0.13,0.11,0.04
galaxium.csv,0.7,0.71,0.51,0.67,0.39,0.61,0.79,0.57,0.53
h2database.csv,0.65,0.74,0.17,0.68,0.28,0.35,0.39,0.39,0.23
haphazard.csv,0.19,0.16,0.54,0.5,0.28,0.56,0.24,0.48,0.25
jaql.csv,0.72,0.51,0.44,0.69,0.51,0.46,0.58,0.52,0.44
raven-monitoring.csv,0.38,0.43,0.68,0.41,0.07,0.69,0.42,0.31,0.27
v8.csv,0.13,0.52,0.29,0.42,0.17,0.46,0.58,0.29,0.83
