,f1,g,recall,precision,pf,wins
arcallians.csv,0.595,0.595,0.74,0.6499999999999999,0.42,10
autat.csv,0.385,0.47,0.44,0.72,0.18,6
biopax.csv,0.5800000000000001,0.405,0.98,0.42500000000000004,0.88,4
exl.csv,0.4,0.55,0.615,0.41500000000000004,0.53,3
fceugc.csv,0.495,0.495,0.55,0.515,0.37,5
fido.csv,0.015,0.005,0.005,0.03,0.0,0
gretl.csv,0.585,0.635,0.74,0.52,0.53,7
jasperreports.csv,0.47,0.4,0.7,0.43,0.725,2
jmule.csv,0.67,0.715,0.815,0.61,0.42,14
moast.csv,0.375,0.27,0.605,0.42000000000000004,0.455,1
ng4j.csv,0.615,0.675,0.7250000000000001,0.61,0.4,12
olap-navigator.csv,0.605,0.62,0.685,0.56,0.32999999999999996,9
passwordsafe.csv,0.505,0.635,0.71,0.575,0.375,8
phonon-vlc-mplayer.csv,0.635,0.65,0.645,0.685,0.25,13
sepgsql.csv,0.56,0.61,0.585,0.7849999999999999,0.14500000000000002,15
unflobtactical.csv,0.515,0.615,0.695,0.685,0.345,11
