,jmoney.csv,dxengine.csv,jsidplay2.csv,sblim.csv,piccolo2d.csv,jmonkeyengine.csv,e-bio-flow.csv,matrex.csv,reaper3d.csv
dxengine.csv,0.79,0.46,1.01,0.44,0.96,1.0,0.81,0.75,0.65
e-bio-flow.csv,0.88,0.97,0.6,0.82,0.52,0.59,0.36,0.97,0.63
jmoney.csv,0.27,0.49,0.52,0.5,0.51,0.7,0.53,0.81,0.51
jmonkeyengine.csv,1.01,0.81,1.04,0.65,0.84,0.42,0.85,0.99,0.78
jsidplay2.csv,0.61,0.92,0.39,1.02,0.76,0.82,0.72,0.41,0.68
matrex.csv,0.37,0.63,0.66,0.38,0.65,0.9,0.73,0.24,1.0
piccolo2d.csv,0.41,0.78,0.66,0.7,0.31,0.75,0.61,0.39,0.88
reaper3d.csv,0.51,0.41,0.57,0.6,0.74,0.91,0.73,0.61,0.35
sblim.csv,0.37,0.68,0.85,0.28,0.74,0.74,0.72,0.73,0.88
