,rosegarden.csv,rsyslog.csv,gpac.csv,bacnet.csv,boost.csv,kftpgrabber.csv,netatalk.csv,openmsx.csv,doomlegacy.csv,xqilla.csv,bibletime.csv,open-ms.csv,xmoto.csv,sandiaportals.csv,nativeclient.csv
bacnet.csv,13.0,1.0,0.0,0.0,5.0,9.0,1.0,1.0,0.0,34.0,1.0,24.0,1.0,3.0,0.0
bibletime.csv,3.0,0.0,0.0,1.0,1.0,18.0,0.0,1.0,0.0,47.0,0.0,21.0,0.0,0.0,0.0
boost.csv,7.0,1.0,0.0,1.0,0.0,13.0,8.0,1.0,1.0,44.0,0.0,23.0,1.0,4.0,0.0
doomlegacy.csv,6.0,1.0,4.0,0.0,1.0,11.0,0.0,1.0,0.0,57.0,0.0,14.0,1.0,0.0,2.0
gpac.csv,7.0,3.0,0.0,1.0,1.0,12.0,1.0,2.0,1.0,18.0,1.0,6.0,1.0,3.0,1.0
kftpgrabber.csv,0.0,3.0,0.0,1.0,7.0,0.0,6.0,1.0,0.0,24.0,1.0,8.0,0.0,0.0,1.0
nativeclient.csv,2.0,4.0,0.0,1.0,1.0,13.0,7.0,4.0,1.0,36.0,1.0,25.0,0.0,1.0,0.0
netatalk.csv,3.0,0.0,1.0,2.0,0.0,5.0,0.0,1.0,0.0,20.0,0.0,6.0,1.0,0.0,1.0
open-ms.csv,5.0,3.0,0.0,1.0,0.0,1.0,5.0,2.0,1.0,59.0,0.0,0.0,1.0,2.0,0.0
openmsx.csv,6.0,2.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,48.0,0.0,21.0,1.0,3.0,1.0
rosegarden.csv,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,4.0,1.0,2.0,4.0
rsyslog.csv,13.0,0.0,2.0,4.0,1.0,3.0,0.0,0.0,3.0,19.0,0.0,10.0,1.0,0.0,0.0
sandiaportals.csv,16.0,1.0,2.0,1.0,1.0,14.0,0.0,8.0,1.0,50.0,1.0,10.0,1.0,0.0,1.0
xmoto.csv,3.0,4.0,0.0,1.0,0.0,4.0,11.0,0.0,1.0,39.0,0.0,19.0,0.0,3.0,0.0
xqilla.csv,360.0,49.0,102.0,111.0,396.0,91.0,51.0,158.0,0.0,0.0,79.0,436.0,0.0,70.0,248.0
