,zealos.csv,openintents.csv,atomsite.csv,bullet.csv,tktoolkit.csv,pokenetonline.csv
atomsite.csv,0.97,0.71,0.02,0.6,0.81,0.79
bullet.csv,0.94,0.74,0.75,0.03,0.82,0.64
openintents.csv,0.88,0.0,0.65,0.84,0.62,0.74
pokenetonline.csv,1.0,0.48,0.66,0.81,0.96,0.02
tktoolkit.csv,1.0,0.97,0.62,0.82,0.13,1.04
zealos.csv,0.14,0.65,0.71,0.78,0.89,0.47
