,zealos.csv,openintents.csv,atomsite.csv,bullet.csv,tktoolkit.csv,pokenetonline.csv
atomsite.csv,0.03,0.7,1.0,0.43,0.22,0.3
bullet.csv,0.93,0.87,0.64,0.97,0.87,0.63
openintents.csv,0.13,1.0,0.41,0.18,0.39,0.28
pokenetonline.csv,0.0,0.65,0.82,0.22,0.04,0.98
tktoolkit.csv,1.0,0.91,0.64,0.9,0.87,0.6
zealos.csv,0.87,0.48,0.45,0.6,0.78,0.7
