,zealos.csv,openintents.csv,atomsite.csv,bullet.csv,tktoolkit.csv,pokenetonline.csv
atomsite.csv,0.67,0.35,0.57,0.48,0.87,0.67
bullet.csv,0.58,0.32,0.45,0.4,0.38,0.43
openintents.csv,0.94,0.52,0.48,0.94,0.96,0.68
pokenetonline.csv,0.0,0.38,0.36,0.9,0.8,0.37
tktoolkit.csv,0.54,0.28,0.54,0.4,0.95,0.45
zealos.csv,0.64,0.46,0.65,0.52,0.43,0.41
