,zealos.csv,openintents.csv,atomsite.csv,bullet.csv,tktoolkit.csv,pokenetonline.csv
atomsite.csv,0.04,0.59,1.0,0.47,0.26,0.34
bullet.csv,0.24,0.6,0.55,0.98,0.51,0.59
openintents.csv,0.16,1.0,0.45,0.21,0.44,0.32
pokenetonline.csv,0.0,0.65,0.66,0.26,0.05,0.98
tktoolkit.csv,0.0,0.13,0.61,0.52,0.89,0.16
zealos.csv,0.89,0.5,0.47,0.52,0.41,0.69
