,zealos.csv,openintents.csv,atomsite.csv,bullet.csv,tktoolkit.csv,pokenetonline.csv
atomsite.csv,0.03,0.64,0.02,0.19,0.22,0.36
bullet.csv,0.94,0.73,0.65,0.0,0.81,0.52
openintents.csv,0.18,0.0,0.26,0.19,0.1,0.2
pokenetonline.csv,0.0,0.33,0.63,0.24,0.03,0.0
tktoolkit.csv,1.0,0.97,0.5,0.81,0.0,0.96
zealos.csv,0.03,0.39,0.46,0.67,0.86,0.36
