,zealos.csv,openintents.csv,atomsite.csv,bullet.csv,tktoolkit.csv,pokenetonline.csv
atomsite.csv,0.33,0.43,0.96,0.88,0.13,0.67
bullet.csv,0.3,0.45,0.32,1.0,0.14,0.75
openintents.csv,0.25,1.0,0.43,0.75,0.36,0.77
pokenetonline.csv,0.0,0.58,0.38,0.75,0.2,1.0
tktoolkit.csv,0.31,0.4,0.38,0.78,1.0,0.6
zealos.csv,0.93,0.46,0.32,0.74,0.12,0.82
