,recall,precision,pf,cdom,bellwether
1,0.5800000000000001,0.6,0.41500000000000004,6.0,forester-atv.csv
9,0.82,0.305,0.28,1.0,atunes.csv
12,0.655,0.6599999999999999,0.595,1.0,amanda.csv
15,0.5,0.435,0.38,2.0,gamestone.csv
21,0.355,0.29,0.255,19.0,omseek.csv
42,0.5700000000000001,0.35,0.315,19.0,skia.csv
19,0.7,0.635,0.57,0.0,javagroups.csv
20,0.56,0.385,0.23,0.0,jvcl.csv
