,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.32,0.31,0.29,0.0
emftriple.csv,0.11,0.0,0.0,0.23
fluent-nhibernate.csv,0.0,0.0,0.0,0.0
gpsmid.csv,0.0,0.33,0.25,0.13
